HTTrack3.49-2+htsswf+htsjava launched on Sat, 21 Mar 2026 18:02:42 at https://www.marquisspas.com/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qwC2%Pns2u1%s%uN0%I0p3DaK0H0%kf2A25000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "en, *" https://www.marquisspas.com/ -O1 "C:\My Web Sites\Marquis" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/intl/Swedish/2018 SWE E-Series Manual INTL.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/intl/Swedish/2018 SWE Celebrity Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/intl/2017 DE Celebrity Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/intl/2017 DE E-Series Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/intl/2017 DE Signature Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/intl/2017 DE Vector21 Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/intl/2017 Eng VECTOR21 Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/intl/2017 Eng_eSeriesOwnersManual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/intl/2017 Eng_SignatureOwnersManual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/intl/2017 FR  V21 Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/intl/2017 FR e-Series Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/intl/2017 FR Signature Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/intl/2017 SWE Celebrity Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/intl/2017 SWE E-Series Manual INTL.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/intl/2017 SWE Signature Manual Swedish.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2017/intl/2017 SWE VECTOR21 Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2016/2016Intl/16Marquis_German.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2016/2016Intl/16Marquis_Norwegian.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2016/2016Intl/16 Marquis International English.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2016/2016Intl/2016e-SeriesIntlEnglishManual_FR.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2016/2016Intl/2016e-SeriesIntlEnglishManual_GER.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2016/2016Intl/2016e-SeriesIntlEnglishManual_SV.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2016/2016Intl/16Marquis_e-Series_Dutch.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2016/2016Intl/2016 Celebrity Owners Manual_Swedishrev2.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2016/2016Intl/16 Celebrity Hot Tub Manual_French.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2015/2015ATVOwnersManualINTLcrop.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2015/2015e-SeriesIntlEnglishManual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2015/international/15MQIntlEnglishManual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2015/international/15e-Series_German2.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2015/international/15MQ_E-SERIES_Danish.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2015/international/15MQ_E-SERIES_Dutch.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2015/international/15MQ_E-SERIES_French.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2015/international/15MQ_E-SERIES_Italian.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2015/international/15MQ_German.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2015/international/15MQ_Norwegian.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2014/international/14e-Series_German.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2014/international/2014e-SeriesIntlEnglishManualrev.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2014/international/14MQ_E-SERIES_Danishrev.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2014/international/14MQ_E-SERIES_Dutchrev.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
